timestamp,market_title,asset,investment,spot,poly_yes_price,poly_no_price,deribit_prob,K_poly,IM_usd,IM_btc,contracts,ev_yes,ev_no,pm_direction,pm_entry_price,pm_tokens,pm_entry_cost,event_date,pm_exit_price,pm_exit_tokens_executed,pm_exit_pnl,hold_theoretical_pnl,opportunity_cost,opportunity_cost_pct,should_exit,decision_reason
2025-11-20 12:39:21,"88,000",BTC,1000.0,91837.84,0.91,0.09,0.8735868309366441,88000.0,1620.322562472,0.0176433,0.4839447927395118,-249.8120890058636,-1311.1432003107386,buy_yes,0.91,1098.901098901099,1000.0,2025-11-21,0.8,1098.901099,-120.87912087912082,-40.01447149819319,80.86464938092763,2.02088510364504,False,"hold: exit_pnl=-120.8791, hold_ev=-40.0145, opp_cost_pct=202.09%"
2025-11-20 12:39:41,"90,000",BTC,1000.0,91812.61,0.74,0.26,0.7310335345786003,90000.0,1736.8420965225,0.01891725,0.5732500028848806,-91.78218098057481,-484.7236165296574,buy_yes,0.74,1351.3513513513515,1000.0,2025-11-21,0.552989,1351.351351,-252.71756756756758,-12.11684516405353,240.60072240351406,19.856713455189873,False,"hold: exit_pnl=-252.7176, hold_ev=-12.1168, opp_cost_pct=1985.67%"
2025-11-20 12:40:03,"92,000",BTC,1000.0,91829.0,0.47,0.53,0.46934269553229796,92000.0,1434.7822105,0.0156245,0.9469396567438438,-144.15656480119293,-149.1698340461422,buy_yes,0.47,2127.6595744680853,1000.0,2025-11-21,0.230241,2127.659574,-510.12553191489354,-1.3985201440467563,508.7270117708468,363.7609468382735,False,"hold: exit_pnl=-510.1255, hold_ev=-1.3985, opp_cost_pct=36376.09%"
2025-11-20 12:40:28,"94,000",BTC,1000.0,91831.48,0.215,0.785,0.18646282477385384,94000.0,1508.6507142356,0.01642847,2.532444642456854,-485.4168794986674,-114.14243143946933,buy_no,0.785,1273.8853503184712,1000.0,2025-11-21,0.91,1273.88535,159.23566878980887,36.353089460058754,-122.88257932975011,-3.380251339154037,True,exit_pnl=159.2357 >= 0 且 opp_cost_pct=-338.03% <= 5.00%
2025-11-20 12:40:53,"96,000",BTC,1000.0,91804.85,0.082,0.918,0.04995979720448346,96000.0,2916.6667079065,0.03177029,9.077225585939448,-1373.8313142935415,-270.0992200245858,buy_no,0.918,1089.3246187363834,1000.0,2025-11-21,0.97,1089.324619,56.64488017429176,34.90218169446257,-21.742698479829187,-0.6229610134451506,True,exit_pnl=56.6449 >= 0 且 opp_cost_pct=-62.30% <= 5.00%
2025-11-20 12:41:18,"98,000",BTC,1000.0,91736.24,0.0195,0.9805,0.01372034673977296,98000.0,3494.1829266679997,0.03808945,36.33605795630312,-4754.846507442838,-2154.1499083669673,buy_no,0.9805,1019.8878123406425,1000.0,2025-11-21,0.977267,1019.887812,-3.297297297297291,5.894597919660441,9.191895216957732,1.5593761172920226,False,"hold: exit_pnl=-3.2973, hold_ev=5.8946, opp_cost_pct=155.94%"
2025-11-20 12:42:09,"2,800",ETH,1000.0,3018.02,0.94,0.06,0.9372730727919772,2800.0,726.6184952,0.24076,4.767526129261268,915.7650542580307,-12417.107184797218,buy_yes,0.94,1063.8297872340427,1000.0,2025-11-21,0.9047,1063.829787,-37.553191489361666,-2.90098639151347,34.652205097848196,11.944973337075819,False,"hold: exit_pnl=-37.5532, hold_ev=-2.9010, opp_cost_pct=1194.50%"
2025-11-20 12:46:14,"88,000",BTC,1000.0,91695.03,0.91,0.09,0.8659684421871462,88000.0,1604.1357785774999,0.01749425,0.4846985103166927,-297.0168335231897,-1337.675318115902,buy_yes,0.91,1098.901098901099,1000.0,2025-11-21,0.800326,1098.901099,-120.52087912087904,-48.386327266872286,72.13455185400676,1.490804446804825,False,"hold: exit_pnl=-120.5209, hold_ev=-48.3863, opp_cost_pct=149.08%"
2025-11-20 12:46:38,"90,000",BTC,1000.0,91679.63,0.755,0.245,0.7162653681378589,90000.0,1684.2107276743,0.01837061,0.5740814938647594,-112.40642355464807,-448.21428072072763,buy_yes,0.755,1324.5033112582782,1000.0,2025-11-21,0.560223,1324.503311,-257.9827814569536,-51.3041481617762,206.6786332951774,4.028497513367972,False,"hold: exit_pnl=-257.9828, hold_ev=-51.3041, opp_cost_pct=402.85%"
2025-11-20 12:47:00,"92,000",BTC,1000.0,91712.98,0.49,0.51,0.4511881759395358,92000.0,1435.1852416067998,0.01564866,1.009590928051761,-193.1247996741866,-71.30109142123132,buy_no,0.51,1960.7843137254902,1000.0,2025-11-21,0.71,1960.784314,392.1568627450979,76.10161580483191,-316.055246940266,-4.153068809351073,True,exit_pnl=392.1569 >= 0 且 opp_cost_pct=-415.31% <= 5.00%
2025-11-20 12:47:30,"94,000",BTC,1000.0,91729.55,0.225,0.775,0.17515542097049586,94000.0,1395.3486363025002,0.01521155,2.5352586983680148,-549.3942866428445,-79.85849644445356,buy_no,0.775,1290.3225806451612,1000.0,2025-11-21,0.893411,1290.322581,152.78838709677416,64.31558584452137,-88.4728012522528,-1.3756043747487565,True,exit_pnl=152.7884 >= 0 且 opp_cost_pct=-137.56% <= 5.00%
2025-11-20 12:48:14,"98,000",BTC,1000.0,91733.47,0.019,0.981,0.013835232359742433,98000.0,3666.6666040188998,0.03997087,36.33715516630226,-4803.517298047727,-2201.7710163923643,buy_no,0.981,1019.367991845056,1000.0,2025-11-21,0.974858,1019.367992,-6.260958205912289,5.264798817795736,11.525757023708024,2.1892112923193565,False,"hold: exit_pnl=-6.2610, hold_ev=5.2648, opp_cost_pct=218.92%"
2025-11-20 12:54:02,"92,000",BTC,1000.0,91801.51,0.48,0.52,0.46482513697317995,92000.0,1391.3042109107,0.01515557,0.9472232182142803,-173.48820400918015,-141.6077998240863,buy_no,0.52,1923.076923076923,1000.0,2025-11-21,0.69,1923.076923,326.9230769230769,29.182428897730915,-297.740648025346,-10.202737032916986,True,exit_pnl=326.9231 >= 0 且 opp_cost_pct=-1020.27% <= 5.00%
2025-11-20 12:56:06,"2,800",ETH,1000.0,3027.67,0.95,0.05,0.944218901399549,2800.0,705.03534688,0.232864,4.7523307390280625,770.9719954421719,-15059.875692112977,buy_yes,0.95,1052.6315789473686,1000.0,2025-11-21,0.92475,1052.631579,-26.578947368420927,-6.085366947842999,20.493580420577928,3.367681948553985,False,"hold: exit_pnl=-26.5789, hold_ev=-6.0854, opp_cost_pct=336.77%"
2025-11-20 13:00:19,"90,000",BTC,1000.0,91751.58,0.75,0.25,0.7254693701550586,90000.0,1710.5265409716,0.01864302,0.5736313090997279,-115.94906253285791,-506.1149803174824,buy_yes,0.75,1333.3333333333333,1000.0,2025-11-21,0.57465,1333.333333,-233.80000000000007,-32.70750645992189,201.09249354007818,6.148206185833416,False,"hold: exit_pnl=-233.8000, hold_ev=-32.7075, opp_cost_pct=614.82%"
2025-11-20 13:01:26,"96,000",BTC,1000.0,91724.07,0.076,0.924,0.0442795426536684,96000.0,3029.4222253692,0.03302756,9.911148830300585,-1413.3593206892037,-215.89424629886145,buy_no,0.924,1082.2510822510822,1000.0,2025-11-21,0.97,1082.251082,49.78354978354969,34.32949929256665,-15.454050490983036,-0.4501682462443981,True,exit_pnl=49.7835 >= 0 且 opp_cost_pct=-45.02% <= 5.00%
2025-11-20 13:01:49,"98,000",BTC,1000.0,91723.8,0.019,0.981,0.012929696196269824,98000.0,3333.333698562,0.03634099,36.34098601816903,-4830.726685191228,-2385.976687698426,buy_no,0.981,1019.367991845056,1000.0,2025-11-21,0.975604,1019.367992,-5.500509683995915,6.187873398297825,11.68838308229374,1.888917618370959,False,"hold: exit_pnl=-5.5005, hold_ev=6.1879, opp_cost_pct=188.89%"
2025-11-20 13:06:30,"88,000",BTC,1000.0,91747.44,0.91,0.09,0.8697886854319477,88000.0,1625.3838849239999,0.01771585,0.48442163012335215,-257.03483450293,-1307.298498444115,buy_yes,0.91,1098.901098901099,1000.0,2025-11-21,0.800441,1098.901099,-120.39450549450544,-44.18825776709048,76.20624772741496,1.7245814064244487,False,"hold: exit_pnl=-120.3945, hold_ev=-44.1883, opp_cost_pct=172.46%"
2025-11-20 13:08:12,"96,000",BTC,1000.0,91728.44,0.0795,0.9205,0.04498030481939047,96000.0,2928.9294497135998,0.03193044,9.910676656998735,-1237.307738021476,-245.2387093218619,buy_no,0.9205,1086.3661053775122,1000.0,2025-11-21,0.971,1086.366105,54.861488321564366,37.50102681217777,-17.360461509386596,-0.4629329643781675,True,exit_pnl=54.8615 >= 0 且 opp_cost_pct=-46.29% <= 5.00%
2025-11-20 13:08:40,"98,000",BTC,1000.0,91684.01,0.018,0.982,0.012828530202225685,98000.0,2353.0572808886,0.02566486,27.267568248814598,-15752.502894581181,-13370.159997894112,buy_no,0.982,1018.3299389002037,1000.0,2025-11-21,0.975609,1018.329939,-6.50814663951121,5.266262523191813,11.774409162703023,2.2358188774012557,False,"hold: exit_pnl=-6.5081, hold_ev=5.2663, opp_cost_pct=223.58%"
2025-11-20 13:27:33,"88,000",BTC,1000.0,91765.58,0.905,0.095,0.8693732084716548,88000.0,1656.13930505,0.0180475,0.49533327697101087,-251.12643402412886,-1112.0885349709338,buy_yes,0.905,1104.9723756906078,1000.0,2025-11-21,0.8,1104.972376,-116.02209944751371,-39.36662047330958,76.65547897420413,1.9472202097250448,False,"hold: exit_pnl=-116.0221, hold_ev=-39.3666, opp_cost_pct=194.72%"
2025-11-20 13:34:44,"88,000",BTC,1000.0,91999.04,0.905,0.095,0.8886572491402964,88000.0,1587.6706728288,0.01725747,0.47259472348369314,-318.8611106521575,-1604.5837927516268,buy_yes,0.905,1104.9723756906078,1000.0,2025-11-21,0.810526,1104.972376,-104.3911602209945,-18.058288242766366,86.33287197822813,4.780789342689255,False,"hold: exit_pnl=-104.3912, hold_ev=-18.0583, opp_cost_pct=478.08%"
2025-11-20 13:36:25,"96,000",BTC,1000.0,91771.38,0.0895,0.9105,0.04177786569809172,96000.0,3041.7229284066,0.03314457,10.896643376181114,-1915.7506892980232,-671.5866499906174,buy_no,0.9105,1098.297638660077,1000.0,2025-11-21,0.970455,1098.297639,65.84843492586492,52.413107415605054,-13.435327510259867,-0.2563352598754666,True,exit_pnl=65.8484 >= 0 且 opp_cost_pct=-25.63% <= 5.00%
2025-11-20 13:41:45,"88,000",BTC,1000.0,91764.14,0.925,0.075,0.878024584667046,88000.0,1624.9685675340002,0.0177081,0.4843334710535558,-420.95164627690565,-1538.5691350955913,buy_yes,0.925,1081.081081081081,1000.0,2025-11-21,0.8,1081.081081,-135.1351351351351,-50.78423279238268,84.35090234275242,1.6609663611065624,False,"hold: exit_pnl=-135.1351, hold_ev=-50.7842, opp_cost_pct=166.10%"
2025-11-20 13:42:59,"94,000",BTC,1000.0,91745.91,0.245,0.755,0.16643836752737656,94000.0,1315.7895650697,0.01434167,2.868333800785693,-669.434298255165,-59.570025637584905,buy_no,0.755,1324.5033112582782,1000.0,2025-11-21,0.915063,1324.503311,212.00397350993376,104.05514234784573,-107.94883116208803,-1.0374194751589123,True,exit_pnl=212.0040 >= 0 且 opp_cost_pct=-103.74% <= 5.00%
2025-11-20 13:50:46,"98,000",BTC,1000.0,91692.13,0.023,0.977,0.01177392044680381,98000.0,333.3329847955,0.00363535,36.35353801175011,-2997.9714374104115,-2522.68422649452,buy_no,0.977,1023.5414534288639,1000.0,2025-11-21,0.987002,1023.541453,10.23746161719555,11.490357782186493,1.2528961649909434,0.1090389166935523,False,"hold: exit_pnl=10.2375, hold_ev=11.4904, opp_cost_pct=10.90%"
2025-11-20 13:57:21,"94,000",BTC,1000.0,91580.43,0.215,0.785,0.14600297800066336,94000.0,1397.3635066775998,0.01525832,3.3088980148957923,-716.1643451785867,-59.7774776481875,buy_no,0.785,1273.8853503184712,1000.0,2025-11-21,0.911223,1273.88535,160.79363057324827,87.89429554055619,-72.89933503269208,-0.8293977963456669,True,exit_pnl=160.7936 >= 0 且 opp_cost_pct=-82.94% <= 5.00%
2025-11-20 14:03:15,"90,000",BTC,1000.0,91185.7,0.705,0.295,0.6696542472043882,90000.0,1500.000205715,0.01644995,0.6092573238518272,-111.6618559819247,-371.89697682168287,buy_yes,0.705,1418.4397163120568,1000.0,2025-11-21,0.515466,1418.439716,-268.8425531914894,-50.13581956824373,218.70673362324567,4.362284999162068,False,"hold: exit_pnl=-268.8426, hold_ev=-50.1358, opp_cost_pct=436.23%"
2025-11-20 14:10:14,"92,000",BTC,1000.0,90498.2,0.395,0.605,0.26646204530471573,92000.0,1093.750385416,0.01208588,1.7265536773107086,-607.6160472351917,98.01322007732456,buy_no,0.605,1652.892561983471,1000.0,2025-11-21,0.76,1652.892562,256.19834710743794,212.4594292484037,-43.738917859034245,-0.20586950653950736,True,exit_pnl=256.1983 >= 0 且 opp_cost_pct=-20.59% <= 5.00%
2025-11-20 14:10:36,"94,000",BTC,1000.0,90508.75,0.16,0.84,0.08151379894725741,94000.0,954.6292744875001,0.01054737,5.8150818509114774,-1223.9598462865742,-165.7722888818555,buy_no,0.84,1190.4761904761906,1000.0,2025-11-21,0.925707,1190.47619,102.03214285714284,93.43595363421741,-8.596189222925432,-0.092000872132988,True,exit_pnl=102.0321 >= 0 且 opp_cost_pct=-9.20% <= 5.00%
2025-11-20 14:12:22,"2,700",ETH,1000.0,2969.97,0.969,0.031,0.9592145683488418,2700.0,347.11821371999997,0.116876,2.48673366136036,220.6966064818157,-28089.789530699345,buy_yes,0.969,1031.9917440660474,1000.0,2025-11-21,0.959763,1031.991744,-9.532507739938069,-10.098484676117891,-0.5659769361798226,-0.05604572907045279,False,"hold: exit_pnl=-9.5325, hold_ev=-10.0985, opp_cost_pct=-5.60%"
2025-11-20 14:12:48,"2,800",ETH,1000.0,2968.66,0.93,0.07,0.8928410461279295,2800.0,1209.9990980599998,0.407591,6.7370463441418025,1188.3848861245658,-8821.350176298189,buy_yes,0.93,1075.268817204301,1000.0,2025-11-21,0.89465,1075.268817,-38.01075268817215,-39.95586437857048,-1.9451116903983348,-0.04868150697401896,False,"hold: exit_pnl=-38.0108, hold_ev=-39.9559, opp_cost_pct=-4.87%"
2025-11-20 14:16:30,"88,000",BTC,1000.0,90719.12,0.875,0.125,0.8156191847835705,88000.0,1631.6749995112,0.01798601,0.5010470279533736,-191.78189658554766,-887.6711983046825,buy_yes,0.875,1142.857142857143,1000.0,2025-11-21,0.760044,1142.857143,-131.37828571428565,-67.86378881877647,63.51449689550918,0.9359114485210716,False,"hold: exit_pnl=-131.3783, hold_ev=-67.8638, opp_cost_pct=93.59%"
2025-11-20 14:18:33,"98,000",BTC,1000.0,90928.1,0.0205,0.9795,0.010943886966780891,98000.0,499.999982685,0.00549885,54.98850190425183,-3453.1163507007905,-3047.825093574551,buy_no,0.9795,1020.9290454313425,1000.0,2025-11-21,0.97801,1020.929045,-1.5211842776926687,9.75611335703843,11.277297634731099,1.1559211360121424,False,"hold: exit_pnl=-1.5212, hold_ev=9.7561, opp_cost_pct=115.59%"
2025-11-20 14:24:15,"92,000",BTC,1000.0,91220.75,0.34,0.66,0.37067560242561437,92000.0,1206.8970450825,0.01323051,1.260048056342797,-116.2276549248925,-160.75206475455298,buy_yes,0.34,2941.176470588235,1000.0,2025-11-21,0.172286,2941.176471,-493.2764705882353,90.22236007533638,583.4988306635717,6.4673416897579,False,"hold: exit_pnl=-493.2765, hold_ev=90.2224, opp_cost_pct=646.73%"
